family,date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
Q4-2,2025-12-01,m3,59501.50071949008,59501.50071949008,46977.86184753556,106479.36256702564,9606.121889497259,1200.0000000000032,1200.0000000000061
Q4-2,2025-12-02,m3,62380.861346610865,62380.861346610865,43181.98138458982,105562.84273120068,8470.004846385593,1200.0000000000061,1200.000000000009
Q4-2,2025-12-03,m3,63376.052807593645,63376.052807593645,30909.679799814192,94285.73260740784,6600.599156612356,1200.000000000009,1200.0000000000027
Q4-2,2025-12-04,m3,64093.11907853199,64093.11907853199,27157.60907368466,91250.72815221664,5217.751778104588,1200.0000000000027,1200.0000000000023
Q4-2,2025-12-05,m3,23255.35661651979,23255.35661651979,8949.728762619041,32205.085379138833,2968.621481070098,1200.0000000000023,1199.999999999996
Q4-2,2025-12-06,m3,19332.84378757682,19332.84378757682,20613.79360660944,39946.63739418626,6063.956174534269,1199.999999999996,1200.0000000000048
Q4-2,2025-12-07,m3,68307.06145480445,68307.06145480445,13332.33338493083,81639.39483973528,2461.3507491291793,1200.0000000000048,1200.000000000007
Q4-2,2025-12-08,m3,69783.49079850741,69783.49079850741,8360.812502018383,78144.30330052579,1460.1850535628778,1200.000000000007,1200.0000000000025
Q4-2,2025-12-09,m3,68872.1193782707,68872.1193782707,13627.66857475678,82499.78795302748,2281.2229505470677,1200.0000000000025,1200.0000000000045
Q4-2,2025-12-10,m3,69394.71711179131,69394.71711179131,11285.422527795608,80680.13963958692,2294.4913933114,1200.0000000000045,1200.0000000000064
Q4-2,2025-12-11,m3,67001.07748953663,67001.07748953663,11035.388289918908,78036.46577945554,2104.290974711105,1200.0000000000064,1200.0000000000057
Q4-2,2025-12-12,m3,24121.067139250474,24121.067139250474,8544.617311332928,32665.6844505834,3110.903122553329,1200.0000000000057,1200.0000000000127
Q4-2,2025-12-13,m3,22059.428677777287,22059.428677777287,12483.650844942033,34543.079522719316,3411.5212849380514,1200.0000000000127,1199.999999999994
Q4-2,2025-12-14,m3,69222.19273998686,69222.19273998686,14014.665452797617,83236.85819278448,2407.6919029161463,1199.999999999994,1200.0000000000025
Q4-2,2025-12-15,m3,70181.76424998319,70181.76424998319,13360.16074349937,83541.92499348255,2434.31388159323,1200.0000000000025,1200.0000000000027
Q4-2,2025-12-16,m3,69724.1702919947,69724.1702919947,12409.37008840109,82133.54038039579,2199.431642194141,1200.0000000000027,1200.000000000001
Q4-2,2025-12-17,m3,69385.83939073721,69385.83939073721,10931.944187429672,80317.78357816688,2140.5465178055074,1200.000000000001,1200.000000000007
Q4-2,2025-12-18,m3,67941.38763401785,67941.38763401785,14671.792016185418,82613.17965020327,2591.036689665146,1200.000000000007,1200.0000000000068
Q4-2,2025-12-19,m3,25987.181844452323,25987.181844452323,4210.136723072882,30197.318567525206,1646.2175977996726,1200.0000000000068,1200.0000000000093
Q4-2,2025-12-20,m3,22163.48701779917,22163.48701779917,7533.936534265989,29697.423552065156,2582.2381422972876,1200.0000000000093,1200.0000000000084
Q4-2,2025-12-21,m3,68439.51023756462,68439.51023756462,15814.073051523095,84253.58328908772,2969.2041499378215,1200.0000000000084,1200.0000000000082
Q4-2,2025-12-22,m3,70765.04225629626,70765.04225629626,11484.993212476424,82250.0354687727,2083.208167662194,1200.0000000000082,1200.0000000000073
Q4-2,2025-12-23,m3,69817.75928856806,69817.75928856806,6270.612480005471,76088.37176857353,1105.5333174282646,1200.0000000000073,1200.0000000000023
Q4-2,2025-12-24,m3,67014.15649462931,67014.15649462931,16396.28760285196,83410.44409748126,2949.498947160747,1200.0000000000023,1200.000000000003
Q4-2,2025-12-25,m3,67633.01443132313,67633.01443132313,14600.17704543241,82233.19147675554,2931.8688302019605,1200.000000000003,1200.0000000000036
Q4-2,2025-12-26,m3,25238.103574145818,25238.103574145818,4413.940136427399,29652.043710573216,1633.4837910079177,1200.0000000000036,1200.0000000000043
Q4-2,2025-12-27,m3,21857.813884029514,21857.813884029514,8072.515483492515,29930.32936752203,2321.1962935374904,1200.0000000000043,1199.9999999999889
Q4-2,2025-12-28,m3,68135.99429526378,68135.99429526378,10304.279781712306,78440.27407697609,1901.848074214112,1199.9999999999889,1199.9999999999989
Q4-2,2025-12-29,m3,68660.18087945615,68660.18087945615,7100.697651836415,75760.87853129256,1313.3130970189063,1199.9999999999989,1200.0000000000075
Q4-2,2025-12-30,m3,67636.76303935531,67636.76303935531,8946.603801033874,76583.36684038918,1557.9745732217505,1200.0000000000075,1200.000000000009
Q4-2,2025-12-31,m3,69607.48391579755,69607.48391579755,18242.379876130213,87849.86379192777,3340.018768837169,1200.000000000009,6000.000000000002
