date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,mean_reserve_kw,soc_start_kwh,soc_end_kwh
2025-10-16,m2,36091.81983856329,37114.088734174125,35934.9901961608,73049.07893033492,8212.872894716427,0.0,1200.0000000000018,1200.0
2025-10-17,m2,18864.657803766975,21751.665653698285,1917.3006143854766,23668.96626808376,862.0891741963503,0.0,1200.0,1199.9999999999964
2025-10-18,m2,16903.81302535761,17030.06758390313,6837.106675502639,23867.174259405765,2254.0998914143374,0.0,1199.9999999999964,1200.0000000000018
2025-10-19,m2,37011.89969741757,36455.79295388677,37414.98438364308,73870.77733752984,8401.515681362871,0.0,1200.0000000000018,1200.0000000000018
2025-10-20,m2,39749.79700771002,38532.148211409796,34080.87966928191,72613.0278806917,7483.827640371306,0.0,1200.0000000000018,1200.0
2025-10-21,m2,40643.39513877217,40901.684354416226,20796.292056309496,61697.97641072572,5251.741479452692,0.0,1200.0,1200.0
2025-10-22,m2,38010.98751409953,38858.28650461413,28463.51579327123,67321.80229788536,6052.67353206984,0.0,1200.0,1200.0000000000018
2025-10-23,m2,39106.50770432518,37602.69160274491,42217.56508540594,79820.25668815085,11621.266429104575,0.0,1200.0000000000018,1200.0
2025-10-24,m2,18523.90836857504,18950.77555276942,5294.528821033202,24245.304373802624,1848.1195152710018,0.0,1200.0,1200.0
2025-10-25,m2,17263.365040007688,17359.66651028545,9062.461546414706,26422.128056700156,2644.5332878801437,0.0,1200.0,1200.0000000000018
2025-10-26,m2,40535.69676821683,38989.41665012225,32974.17390785191,71963.59055797415,8127.9344656757585,0.0,1200.0000000000018,1199.9999999999982
2025-10-27,m2,41718.434207608276,44486.66138736991,11506.579264819964,55993.240652189874,2578.6956023788553,0.0,1199.9999999999982,1200.0
2025-10-28,m2,42047.66935580298,45677.390479422786,12651.024166360596,58328.414645783385,2809.976334478645,0.0,1200.0,1200.0000000000036
2025-10-29,m2,39588.57845906063,39880.75154163932,35861.53408442735,75742.28562606667,8939.376594888705,0.0,1200.0000000000036,1200.0
2025-10-30,m2,40941.11592779249,43258.618003801734,14931.640750092527,58190.25875389426,3369.2179277651776,0.0,1200.0,1199.9999999999982
2025-10-31,m2,19496.72434080259,19304.04245875869,8195.12901164198,27499.17147040067,2635.156708664459,0.0,1199.9999999999982,1199.9999999999945
2025-11-01,m2,17187.896943901414,17237.16327513085,6109.230063359129,23346.39333848998,1774.028353975042,0.0,1199.9999999999945,1199.9999999999982
2025-11-02,m2,41176.587253569625,42878.84560974531,24391.457029789366,67270.30263953467,5256.425200184276,0.0,1199.9999999999982,1200.0
2025-11-03,m2,43272.05327444353,42179.5251693093,25784.0770869346,67963.6022562439,7149.237054780888,0.0,1200.0,1200.0000000000018
2025-11-04,m2,44294.69136679328,46087.60801943224,10655.664142519388,56743.27216195163,2274.2487866951274,0.0,1200.0000000000018,1200.0
2025-11-05,m2,43773.58186141515,42082.67288179601,32740.98486440981,74823.65774620582,8644.538951752616,0.0,1200.0,1200.0
2025-11-06,m2,43815.365440493566,45576.38832840463,19276.754135625837,64853.14246403047,4789.874647167158,0.0,1200.0,1200.0000000000018
2025-11-07,m2,20373.905264601475,20900.06116997772,2189.3011061891802,23089.3622761669,788.9726477090253,0.0,1200.0000000000018,1200.0
2025-11-08,m2,17852.95330963088,18061.30115077975,7498.614421413551,25559.9155721933,2269.020553810945,0.0,1200.0,1200.0000000000055
2025-11-09,m2,44217.4064975436,44410.922209314514,19697.26438149367,64108.18659080818,4555.879937730716,0.0,1200.0000000000055,1200.0
2025-11-10,m2,45177.036142211444,47411.53325579956,23504.715393937313,70916.24864973687,5385.468697942668,0.0,1200.0,1200.0
2025-11-11,m2,45981.88685867004,44711.606185828845,23170.661354741296,67882.26754057014,5209.105049773611,0.0,1200.0,1200.0
2025-11-12,m2,45708.4685259258,47782.523851335165,13314.241098198061,61096.76494953323,3050.9188027801956,0.0,1200.0,1200.0
2025-11-13,m2,45515.58037319494,48036.13372525967,13385.157497344268,61421.29122260394,3145.3821055301423,0.0,1200.0,1200.0000000000018
2025-11-14,m2,20991.71526679607,21129.610703938564,2023.0918962821597,23152.702600220724,828.3377702027838,0.0,1200.0000000000018,1200.0
2025-11-15,m2,18107.847751054782,17966.10435657219,11763.936737584288,29730.041094156477,3267.087686782009,0.0,1200.0,1200.0000000000018
2025-11-16,m2,46666.19757812788,49670.42833969202,13610.903988989689,63281.33232868171,3131.10902511299,0.0,1200.0000000000018,1200.0000000000036
2025-11-17,m2,47670.379621331056,53695.06296643292,6945.935564566082,60640.998530999,1583.2217072835238,0.0,1200.0000000000036,1200.0
2025-11-18,m2,47224.19472042586,48687.69174293922,14520.275979236318,63207.96772217554,3366.0193849355505,0.0,1200.0,1200.0000000000036
2025-11-19,m2,47193.15545746786,52429.189336210286,10746.874164560042,63176.063500770324,2569.297222753319,0.0,1200.0000000000036,1200.0
2025-11-20,m2,48071.61507614148,51260.55293353596,9906.512428127533,61167.065361663495,2302.8261246839593,0.0,1200.0,1200.0
2025-11-21,m2,21604.655128195704,24024.34854857821,2225.284866795624,26249.633415373835,919.8077469869684,0.0,1200.0,1200.0000000000018
2025-11-22,m2,18194.81526965634,18184.833017511068,12191.720580214609,30376.553597725677,3429.5329027096823,0.0,1200.0000000000018,1200.0
2025-11-23,m2,48488.54758021993,52107.6372046176,9809.612081649622,61917.24928626722,2141.0453137395903,0.0,1200.0,1200.0000000000018
2025-11-24,m2,48490.29385139624,50780.00412996354,8659.978114833799,59439.98224479734,1955.6874683463238,0.0,1200.0000000000018,1200.0
2025-11-25,m2,48453.48352769816,46555.427483347325,32934.33930398156,79489.76678732887,8138.944306489543,0.0,1200.0,1200.0
2025-11-26,m2,48501.23288150469,50092.930620214465,17398.110272620725,67491.04089283518,4314.803819287794,0.0,1200.0,1200.0
2025-11-27,m2,49089.34192618531,51529.40205932102,9574.829342365701,61104.231401686724,2297.0307872005633,0.0,1200.0,1200.0000000000018
2025-11-28,m2,21747.17990097458,22662.204007872348,2184.0022293099555,24846.206237182305,719.5659703181997,0.0,1200.0000000000018,1200.0000000000018
2025-11-29,m2,19070.616585102558,19068.24251274194,19439.816476788645,38508.05898953059,6234.367917861577,0.0,1200.0000000000018,1200.0000000000018
2025-11-30,m2,49544.41155388347,52533.09987643838,14344.37401496739,66877.47389140577,3766.7019275244384,0.0,1200.0000000000018,1200.0
2025-12-01,m2,50742.23418559872,49599.86743805411,50247.66834086829,99847.5357789224,12486.137244606593,0.0,1200.0,1200.0000000000018
2025-12-02,m2,53198.40856152198,52283.02285647495,43724.977412707456,96008.0002691824,11244.30832903337,0.0,1200.0000000000018,1200.0
2025-12-03,m2,53987.91067045402,60790.2759498642,16108.480930662081,76898.75688052629,4095.787160382776,0.0,1200.0,1200.0000000000018
2025-12-04,m2,55090.73065101988,54712.557345440946,32075.325743499852,86787.8830889408,7545.2358022465305,0.0,1200.0000000000018,1199.9999999999982
2025-12-05,m2,26841.78196399724,27880.560049763095,8368.339343256692,36248.89939301979,2826.797050509715,0.0,1199.9999999999982,1200.0000000000018
2025-12-06,m2,22303.507278200268,22185.87195329693,21016.376463437737,43202.24841673467,6031.040260191203,0.0,1200.0000000000018,1200.0000000000018
2025-12-07,m2,58324.24059871254,56764.32948282584,22384.64186472426,79148.9713475501,5539.52847451288,0.0,1200.0000000000018,1200.0
2025-12-08,m2,59248.1364090462,58918.3684439274,10573.19034674457,69491.55879067197,2464.2522880011093,0.0,1200.0,1200.0
2025-12-09,m2,59231.63308129339,58497.737005798015,13647.711602213994,72145.44860801201,2862.2577533952926,0.0,1200.0,1200.0
2025-12-10,m2,58740.28644103638,61055.97166576375,8933.341392885948,69989.3130586497,2143.448852051597,0.0,1200.0,1200.0000000000018
2025-12-11,m2,58173.64473002352,57276.17213412332,12656.501091689228,69932.67322581256,3075.4601851325287,0.0,1200.0000000000018,1200.0
2025-12-12,m2,27545.999521113255,29953.831963819393,7973.288432851781,37927.12039667118,2966.3031547907713,0.0,1200.0,1200.0000000000018
2025-12-13,m2,25106.823068260986,25795.33059369729,14519.364365706,40314.69495940329,3872.458458138405,0.0,1200.0000000000018,1200.0000000000018
2025-12-14,m2,58587.52084177018,63004.52456600492,7516.886376336136,70521.41094234106,1520.8285293042536,0.0,1200.0000000000018,1200.0
2025-12-15,m2,59336.75409913197,64629.8928316662,5381.586513320647,70011.47934498684,1113.6096559557177,0.0,1200.0,1200.0000000000036
2025-12-16,m2,59267.904387592396,59097.92524247676,12321.214646856199,71419.13988933296,2573.7276555560657,0.0,1200.0000000000036,1199.9999999999982
2025-12-17,m2,58747.47515045371,57704.08371152165,15578.005624071138,73282.08933559278,3691.8559627447153,0.0,1199.9999999999982,1200.0
2025-12-18,m2,58321.19237641648,60077.339895922014,10284.291451427587,70361.6313473496,2224.4201964553463,0.0,1200.0,1200.0000000000018
2025-12-19,m2,29227.12213053351,31056.27705241761,4184.742866836194,35241.0199192538,1590.6149250167182,0.0,1200.0000000000018,1200.0
2025-12-20,m2,25411.76142468955,25169.344157305342,10752.886082099645,35922.23023940499,3185.3370319346595,0.0,1200.0,1199.9999999999982
2025-12-21,m2,58298.87953636479,59065.44767889875,14833.07937582469,73898.52705472344,3476.5862435541612,0.0,1199.9999999999982,1200.0000000000018
2025-12-22,m2,59338.74915638609,61066.25563990523,9487.647840311609,70553.90348021683,2028.75004241631,0.0,1200.0000000000018,1200.0
2025-12-23,m2,59313.341075776436,58596.49196073951,10615.508807108024,69212.00076784754,2336.2536827065987,0.0,1200.0,1200.0
2025-12-24,m2,57404.385744542335,57566.38221155033,15195.504729947908,72761.88694149823,3349.6956232045573,0.0,1200.0,1200.0
2025-12-25,m2,57595.20324074055,60472.44030386531,9210.4220980632,69682.8624019285,2002.4081310121137,0.0,1200.0,1199.9999999999982
2025-12-26,m2,28663.094952064876,30288.80235603692,4172.906383573405,34461.70873961032,1496.0463204905832,0.0,1199.9999999999982,1200.0000000000055
2025-12-27,m2,25438.257831147355,26543.042995040814,7975.083603462149,34518.12659850296,2328.1823263863594,0.0,1200.0000000000055,1200.0000000000018
2025-12-28,m2,58421.19407938617,58656.313514361405,8645.430672241459,67301.74418660287,1801.0797871867662,0.0,1200.0000000000018,1200.0000000000018
2025-12-29,m2,58777.3348034296,61926.885606802825,4886.052170382554,66812.93777718538,1040.2676524427168,0.0,1200.0000000000018,1200.0000000000018
2025-12-30,m2,58418.09660511513,58440.992633099064,7791.3451274576055,66232.33776055666,1730.1875808847542,0.0,1200.0000000000018,1200.0
2025-12-31,m2,59775.380623776706,60210.702217078935,16851.567981836488,77062.27019891542,4012.3558396512044,0.0,1200.0,6000.0
2025-02-01,m3,23830.85286065196,23822.977217620228,3280.634928696996,27103.612146317224,1027.0216466483794,53.01221250000003,1200.0000000000082,1200.0000000000018
2025-02-02,m3,55136.339164578036,56076.50053772668,3144.866327035106,59221.36686476179,564.5377228775354,59.598235000000116,1200.0000000000018,1200.0
2025-02-03,m3,52659.305411228415,51975.74956504472,13788.068834491824,65763.81839953654,3310.7174794088296,59.621957500000065,1200.0,1200.0000000000018
2025-02-04,m3,52427.84535308702,52419.21777218771,20852.09827488668,73271.31604707439,4742.363379867471,58.53410499999998,1200.0000000000018,1200.0
2025-02-05,m3,52432.64647623292,55027.637828620595,7671.850948093773,62699.48877671437,1708.4117989329989,59.57263500000019,1200.0,1200.0
2025-02-06,m3,52430.58691911067,51212.30186464953,26718.92871010852,77931.23057475805,6308.664794479359,57.660512500000095,1200.0,1200.0
2025-02-07,m3,24883.49527524484,25057.13674232252,2962.9571962464643,28020.093938568985,1012.2591397953731,56.23424749999997,1200.0,1200.0
2025-02-08,m3,21167.39659168879,24702.230306534417,2380.953823856691,27083.184130391106,989.9585277325777,53.79148250000012,1200.0,1200.0
2025-02-09,m3,50899.92349503124,52494.36697989965,14108.394158770567,66602.76113867022,3087.6175892635083,55.07137000000017,1200.0,1200.0
2025-02-10,m3,50784.41163790908,50800.6395035852,6911.994912271344,57712.63441585654,1569.6009901044592,52.39470999999994,1200.0,1200.0000000000036
2025-02-11,m3,49822.06866073905,49108.210753206076,17824.880995887288,66933.09174909336,3856.1360496239436,57.3207625,1200.0000000000036,1200.0000000000018
2025-02-12,m3,49852.415160435354,48914.731252571466,15803.307560606816,64718.03881317828,3485.2703479333077,58.986684999999945,1200.0000000000018,1200.0
2025-02-13,m3,48816.966168461724,50034.95770805219,6454.815602872654,56489.773310924844,1463.3882297151322,61.425322499999936,1200.0,1200.0000000000018
2025-02-14,m3,21489.564858472826,22680.27643958209,9727.161598289651,32407.43803787174,2838.479536389261,61.663962499999926,1200.0000000000018,1200.0000000000018
2025-02-15,m3,19435.24934742164,20164.411658957684,7608.174395676879,27772.586054634565,2463.813612902907,61.08323749999988,1200.0000000000018,1200.0
2025-02-16,m3,48005.81687252763,46447.08635067226,26820.286157021197,73267.37250769345,6343.144688036781,61.04062499999998,1200.0,1200.0
2025-02-17,m3,46742.24862446853,44829.32653529611,22914.85549585428,67744.18203115038,6226.83457441181,64.5730675000003,1200.0,1200.0
2025-02-18,m3,45919.58585591244,49663.7355518122,8115.981632721282,57779.71718453348,1729.061589519443,65.68198250000002,1200.0,1200.0
2025-02-19,m3,45491.91923574668,48375.795518679595,14409.74394843688,62785.539467116476,3161.5577305484226,68.73224500000009,1200.0,1200.0000000000018
2025-02-20,m3,45824.89277155746,46035.82112369031,15270.46162466592,61306.28274835623,3712.902030569929,72.75066000000007,1200.0000000000018,1200.0
2025-02-21,m3,20749.36998917991,21906.69311572969,4581.212439384364,26487.905555114055,1576.8978970891615,72.79321249999992,1200.0,1200.0000000000018
2025-02-22,m3,18541.880327290695,19395.423429915343,7091.7341821024,26487.15761201774,2084.3389631454065,68.63570500000002,1200.0000000000018,1200.0000000000018
2025-02-23,m3,45628.701826417884,46927.96905329499,14232.232600715763,61160.20165401075,3522.6513872763917,71.85530500000002,1200.0000000000018,1200.0
2025-02-24,m3,44394.1190905794,46157.08350462142,16130.603317812103,62287.68682243352,3629.254060797296,72.24094250000003,1200.0,1200.0
2025-02-25,m3,44238.22063139609,42853.3389645145,14454.26521983061,57307.60418434511,3271.096681885955,70.34612750000024,1200.0,1200.0
2025-02-26,m3,42861.98722030055,47610.794924993344,7189.383777398053,54800.1787023914,1678.821826600224,70.91370000000006,1200.0,1200.0
2025-02-27,m3,42833.285388010954,45428.459443949214,10170.289618969513,55598.74906291872,1989.4014880086693,73.72054500000006,1200.0,1200.0000000000018
2025-02-28,m3,20025.507400574985,21384.09898332733,2097.796450933015,23481.895434260347,887.8698141399896,74.97121500000009,1200.0000000000018,1200.0
2025-03-01,m3,17910.95515608294,18227.53389372442,7100.392623583318,25327.926517307737,2398.815654228474,74.26919749999995,1200.0,1200.0
2025-03-02,m3,42399.59154137212,45383.31584514089,28578.533640813115,73961.84948595401,6752.355494438229,78.97528999999993,1200.0,1200.0
2025-03-03,m3,41794.060408396515,42524.337062766026,39268.10084062312,81792.43790338915,9873.300119574993,78.31082500000002,1200.0,1200.0
2025-03-04,m3,43120.958353698756,47301.184541476316,10057.50228246263,57358.686823938944,2425.924360572995,79.74242000000012,1200.0,1200.0
2025-03-05,m3,42597.67829182259,42359.97633270782,18000.117895664654,60360.09422837247,4390.583202364804,80.14508749999997,1200.0,1199.9999999999982
2025-03-06,m3,41820.36830324948,44554.31542260129,10316.846770768017,54871.16219336931,2471.093622289638,81.09570499999985,1199.9999999999982,1200.0
2025-03-07,m3,18402.4904185028,18674.68252273869,7225.110044135356,25899.792566874046,1993.9410448136696,80.78365000000002,1200.0,1200.0
2025-03-08,m3,16813.373164768534,18054.905700364186,2279.5678839296143,20334.473584293803,778.762570183314,81.91048749999999,1200.0,1200.0000000000073
2025-03-09,m3,43878.64077908844,43321.01503865179,9347.261718239502,52668.2767568913,2351.682712229117,81.65578999999983,1200.0000000000073,1200.0000000000036
2025-03-10,m3,41325.6835955414,44912.74672072479,11092.232508937735,56004.979229662524,3006.3654902385942,81.61643499999994,1200.0000000000036,1200.0000000000018
2025-03-11,m3,41407.198144489535,49613.47732416542,8071.0728250749235,57684.55014924034,1959.7017752590905,81.60211500000004,1200.0000000000018,1200.0
2025-03-12,m3,40227.05640545687,39798.876883613855,18055.09155854254,57853.968442156394,4440.4920870857495,82.00044999999997,1200.0,1200.0
2025-03-13,m3,39656.68194084348,42204.65381222564,22616.59694490584,64821.25075713148,5536.289143963439,84.52906250000018,1200.0,1200.0
2025-03-14,m3,17738.35610690571,18719.06546943801,2133.127239593703,20852.19270903171,766.5481146394841,82.05595750000016,1200.0,1200.0000000000036
2025-03-15,m3,15578.990898572694,17092.593725760795,7465.188042073795,24557.78176783459,1935.3448837535348,88.58848750000004,1200.0000000000036,1200.0
2025-03-16,m3,41148.174354979266,43822.45817228559,12472.949411124058,56295.407583409644,2967.999170243552,87.06730749999994,1200.0,1200.0
2025-03-17,m3,40410.2033399164,41365.87285220775,5343.188652789804,46709.06150499755,1276.416549276697,86.49267249999998,1200.0,1200.0
2025-03-18,m3,39052.666081681906,37955.41925626437,22725.223390022853,60680.642646287226,4918.200727963274,92.20399999999995,1200.0,1200.0000000000018
2025-03-19,m3,38535.39006138833,45763.544558797534,6849.778761371282,52613.32332016881,1769.3169673693733,90.53830500000016,1200.0000000000018,1200.0000000000036
2025-03-20,m3,38618.036120639874,40246.522079676564,25432.330566965487,65678.85264664204,6193.161338661865,92.95334500000004,1200.0000000000036,1200.0
2025-03-21,m3,17556.966602826644,18891.87299109706,2638.8161201807497,21530.68911127781,905.0125883061994,95.11623499999983,1200.0,1200.0
2025-03-22,m3,14822.415379904895,15189.928410910034,7854.411037136008,23044.33944804604,2047.3416116085582,94.29315500000001,1200.0,1200.0
2025-03-23,m3,38014.03927549024,37220.03082608711,17499.766597004946,54719.79742309205,4050.8683835185684,94.42842499999995,1200.0,1200.0
2025-03-24,m3,37123.18669904128,38290.67749222148,9033.6541682274,47324.33166044888,2200.7964702016984,94.03058749999998,1200.0,1200.0
2025-03-25,m3,36923.569328663376,35741.43596373412,37169.91699164953,72911.35295538366,9611.911450646678,94.020715,1200.0,1200.0000000000018
2025-03-26,m3,36818.02774091074,38973.03519823194,14876.29260381271,53849.32780204465,3742.2387241638576,95.05579000000013,1200.0000000000018,1200.0
2025-03-27,m3,36395.62854148797,35813.547754127365,23817.800862215274,59631.34861634264,5481.436609056014,94.28452000000006,1200.0,1200.0000000000018
2025-03-28,m3,16796.400921098695,17327.75625021707,4111.229749841017,21438.98600005809,1111.3470471109356,95.37777500000004,1200.0000000000018,1200.0
2025-03-29,m3,14552.480762356197,15737.338655885756,5381.72089214689,21119.059548032645,1372.4249332868426,95.12059500000029,1200.0,1200.0000000000018
2025-03-30,m3,35317.152954348945,34437.57920693867,24868.51013477716,59306.08934171584,6152.008678678389,94.47751500000011,1200.0000000000018,1200.0000000000018
2025-03-31,m3,35176.911028615286,41132.568106653416,9118.483411492722,50251.05151814614,2081.1166699092328,95.30845500000014,1200.0000000000018,1200.0000000000018
2025-04-01,m3,35330.96509421058,35659.28021563603,28138.729595990277,63798.0098116263,8107.981261323603,95.50132000000002,1200.0000000000018,1200.0
2025-04-02,m3,34105.46125316801,36110.16318242951,29470.938375849175,65581.1015582787,7123.295790367826,95.3485,1200.0,1200.0000000000018
2025-04-03,m3,35772.50563956,34643.65892954847,21169.73376400512,55813.392693553586,4871.771938377614,95.65581000000017,1200.0000000000018,1200.0000000000018
2025-04-04,m3,16044.774461874234,17038.91742040459,2892.082637329542,19931.00005773413,949.0046516420364,95.09562000000012,1200.0000000000018,1200.0
2025-04-05,m3,14139.16178140237,15180.655312823517,6593.143131578114,21773.798444401633,1940.6978864937064,95.73309250000021,1200.0,1200.0000000000036
2025-04-06,m3,34339.04234110916,35566.96161549048,11104.549052145654,46671.51066763613,3029.300828765526,98.14486500000001,1200.0000000000036,1200.0
2025-04-07,m3,34853.76496557081,39212.93248111383,5856.930596873112,45069.86307798694,1422.8851769380967,97.1969375000001,1200.0,1200.0000000000018
2025-04-08,m3,34897.036100718404,34323.425746498375,22272.38118923719,56595.80693573556,4913.929285292394,97.60748749999992,1200.0000000000018,1200.0000000000018
2025-04-09,m3,34228.5254419921,37639.80317562621,17391.229568051018,55031.032743677235,4190.328870437799,96.99166250000026,1200.0000000000018,1200.0
2025-04-10,m3,34629.930680444624,36007.58963266144,18618.560875280964,54626.1505079424,4121.399696989157,96.42036500000029,1200.0,1200.0
2025-04-11,m3,15579.93109738446,17696.495410834203,2208.127214973822,19904.622625808024,884.070172583089,97.05947499999996,1200.0,1199.9999999999964
2025-04-12,m3,14024.301645898162,14380.290584825085,11809.959431273335,26190.25001609842,3122.170319232671,99.32177499999995,1199.9999999999964,1200.0
2025-04-13,m3,33483.563106678375,35883.93625517006,13543.636927842223,49427.57318301228,2969.887792268788,97.48252249999987,1200.0,1200.0
2025-04-14,m3,33390.192296987574,31771.413889643743,24489.692038593104,56261.10592823685,5615.47254443962,99.01434500000023,1200.0,1200.0
2025-04-15,m3,33761.23371326756,37921.01408640638,5917.495491958161,43838.50957836454,1233.794904996032,101.9521050000002,1200.0,1200.0000000000018
2025-04-16,m3,33571.317970097705,36319.275872095735,11726.549204672909,48045.82507676864,2876.321244595507,100.82335249999993,1200.0000000000018,1200.0
2025-04-17,m3,33231.10233378586,38359.382511535216,11247.635877325709,49607.018388860924,2351.926261668546,100.27142500000014,1200.0,1200.0000000000018
2025-04-18,m3,14704.4828344189,15826.870653655227,3086.226527695744,18913.09718135097,1141.689324653431,99.95688250000038,1200.0000000000018,1199.9999999999982
2025-04-19,m3,13085.653705722663,15158.596200389078,5744.947501873106,20903.543702262185,1846.322382913495,100.19377500000013,1199.9999999999982,1200.0
2025-04-20,m3,32159.27147192575,35952.20408639968,10257.516621763314,46209.720708163,2354.2442931274463,99.90397499999997,1200.0,1200.0
2025-04-21,m3,32273.98781832144,31234.89237732367,16047.733451139578,47282.62582846325,3912.351471225733,99.86167499999995,1200.0,1200.0
2025-04-22,m3,31820.101917094165,37673.767900058476,7782.631383899832,45456.39928395831,1789.9184725007922,99.98417500000016,1200.0,1200.0000000000055
2025-04-23,m3,33008.12766464382,41419.57195345075,7666.2808365235,49085.85278997425,1844.0245046849132,99.51188500000006,1200.0000000000055,1200.0
2025-04-24,m3,31788.95943914666,35220.32050266402,9931.83495116275,45152.15545382677,1994.0388942970412,99.16949500000013,1200.0,1199.9999999999982
2025-04-25,m3,13861.637893918394,14360.20196847937,2133.884109068515,16494.086077547887,792.9700016241693,99.36580500000026,1199.9999999999982,1200.0
2025-04-26,m3,12731.971287245113,13839.487956356961,4319.27315951799,18158.76111587495,1222.1030381755886,101.71310250000005,1200.0,1200.0000000000018
2025-04-27,m3,30726.722024396353,36903.467500886436,8137.308465743622,45040.775966630055,1931.8341432008715,100.4724625,1200.0000000000018,1200.0
2025-04-28,m3,30578.83823357882,33227.338988597076,25419.629631993597,58646.96862059068,6495.385345196215,99.61051499999999,1200.0,1200.0000000000018
2025-04-29,m3,31416.91290856988,35247.262079138105,6932.865787562458,42180.12786670056,1623.3515328245428,99.49705500000019,1200.0000000000018,1200.0000000000018
2025-04-30,m3,31394.061322528654,34918.48627983111,9252.055341840758,44170.541621671866,2094.510677307495,99.24804000000023,1200.0000000000018,1200.0
2025-05-01,m3,29365.901679331655,34075.195308109505,26012.68476809454,60087.88007620405,5533.191830255009,99.01126499999995,1200.0,1200.0000000000018
2025-05-02,m3,14112.030812799381,14626.044835258166,15761.056104634517,30387.100939892684,4237.360954369164,99.11985000000016,1200.0000000000018,1200.0
2025-05-03,m3,13203.087816126528,13783.34828249931,16600.539643790242,30383.88792628955,3860.399352204723,98.73641750000004,1200.0,1200.0
2025-05-04,m3,31937.651043640224,31275.51772760938,25805.103070609515,57080.62079821889,6569.364800958471,98.35867250000015,1200.0,1199.9999999999982
2025-05-05,m3,32176.219525444634,33608.87210750488,30529.620001359617,64138.4921088645,6670.149292088197,99.96333750000016,1199.9999999999982,1200.0
2025-05-06,m3,32650.424571845295,39209.19302669959,11637.096120861786,50846.28914756138,2822.2568321759245,100.0999650000004,1200.0,1200.0000000000018
2025-05-07,m3,32957.582709986484,39105.09733742994,18733.608300706786,57838.70563813673,3959.567239932714,99.76988750000027,1200.0000000000018,1200.0000000000018
2025-05-08,m3,33003.75279597011,34745.021553207815,20900.414031236658,55645.43558444447,5199.426409384849,99.42962500000004,1200.0000000000018,1200.0000000000018
2025-05-09,m3,15881.139359906058,17287.094740583583,6292.645035028096,23579.739775611677,1674.3860856702822,99.111325,1200.0000000000018,1200.0000000000018
2025-05-10,m3,13607.65368839889,15347.31223479848,12228.6041330361,27575.91636783458,3067.5029265202616,99.0071125,1200.0000000000018,1200.0000000000036
2025-05-11,m3,33076.57114322163,35427.434243467666,19069.628912214655,54497.06315568232,4597.092720160181,98.91148749999996,1200.0000000000036,1200.0000000000036
2025-05-12,m3,33487.377226554665,40862.3418104489,6844.894597663524,47707.236408112425,1814.2725608379437,98.54860000000008,1200.0000000000036,1200.0
2025-05-13,m3,33007.75164739687,34929.61086942106,21124.455656853657,56054.06652627472,4694.285642311805,98.11332500000015,1200.0,1200.0000000000036
2025-05-14,m3,32992.92618201891,35622.0585158831,21909.37997314,57531.4384890231,4767.512918963109,98.52663500000014,1200.0000000000036,1200.0000000000018
2025-05-15,m3,32883.75484288647,35752.01576698907,18909.877909526273,54661.89367651534,4293.348456155436,98.88934749999996,1200.0000000000018,1200.0
2025-05-16,m3,15764.332071702158,16330.309427867443,4674.901773860479,21005.21120172792,1451.8364248286566,98.91148749999996,1200.0,1199.9999999999982
2025-05-17,m3,13526.779595156462,14517.548418199613,15908.375212775318,30425.923630974932,4155.593439910472,98.54860000000008,1199.9999999999982,1200.0000000000036
2025-05-18,m3,32719.4731973433,32990.32311694751,18788.014300827337,51778.33741777485,5113.640058744314,98.41589500000012,1200.0000000000036,1200.0000000000018
2025-05-19,m3,32656.15498171536,34428.45917267768,10379.69055257454,44808.14972525222,2235.3959495804766,98.16806499999987,1200.0000000000018,1200.0000000000018
2025-05-20,m3,32452.24255540129,37901.7899105206,9623.01154590241,47524.80145642301,2006.7032681602993,97.9293324999999,1200.0000000000018,1200.0000000000018
2025-05-21,m3,31768.39723811242,39277.87462099917,9627.497292160275,48905.37191315945,2251.098278528246,97.6996975000002,1200.0000000000018,1200.0
2025-05-22,m3,32064.06201205527,35612.6271793031,12403.999388702761,48016.62656800586,2559.9046689449424,97.15790000000015,1200.0,1200.0
2025-05-23,m3,15188.016565747985,17493.46117731388,3169.3579019165736,20662.819079230452,1165.945777818831,97.5607200000002,1200.0,1199.9999999999982
2025-05-24,m3,13421.722423455381,13881.482966929874,6162.582676654029,20044.065643583905,1629.2356417992075,96.9564900000002,1199.9999999999982,1200.0000000000018
2025-05-25,m3,31694.795981437826,33335.89263530045,10302.714105432968,43638.60674073342,2528.467900792557,96.50235000000006,1200.0000000000018,1200.0000000000036
2025-05-26,m3,32176.161057494446,40629.68371679845,9064.853098606574,49694.53681540502,2043.282106166616,96.88152500000004,1200.0000000000036,1200.0
2025-05-27,m3,32471.83919742293,38474.92846475206,7635.237426233959,46110.16589098602,1859.915344050212,95.55340000000012,1200.0,1200.0000000000018
2025-05-28,m3,31807.286761412113,34954.9413030881,14062.332216607545,49017.27351969564,3460.24690853632,94.23224000000019,1200.0000000000018,1200.0
2025-05-29,m3,32213.80780262466,36742.12964261525,14811.665715711195,51553.795358326446,3169.4600447438356,93.94163000000019,1200.0,1200.0
2025-05-30,m3,15549.402791021712,16919.18003703001,1447.318513354906,18366.498550384917,623.169225601031,93.67766250000028,1200.0,1200.0000000000018
